ID,SampleID,SampleType,Specimen type,Type,Read count,Corynebacterium,Kocuria,Micrococcus,Friedmanniella,Cutibacterium,Deinococcus,Staphylococcus,Streptococcus,Finegoldia,Paracoccus,Acinetobacter,Moraxella,Pseudomonas,Aureobasidium,Parastagonospora,Aspergillus,Botrytis,Hebeloma,Serpula,Postia,Grifola,Fomitiporia,Escherichia,Klebsiella,Coprinopsis,Ganoderma,Wolfiporia,Pestalotiopsis,Prevotella,Veillonella,Malassezia,Methylibium,Stereum,Heterobasidion,Trametes,Trichoderma,Schizophyllum,Dichomitus,Others
1,HMSP1898,Blank,Sequencing Blank,Blank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,HMSP1894,Blank,Sequencing Blank,Blank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,HMSP1529,Blank,Sequencing Blank,Blank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,HMSP1539,Blank,Sequencing Blank,Blank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,HMSP1519,Blank,Sequencing Blank,Blank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,HMSP1190,Blank,Sequencing Blank,Blank,695,20.57553957,0,0,0,0,0,0,20.86330935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35971223,0,0,0,0,0,0,0,0,0,48.20143885
7,HSCA1,Blank Filter,Filter Blank,Blank Filter,6792,0,0,0,0,0,0,0,0,0,0,0,0,14.14899882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.51707892,14.8262662,0,14.11955241,13.54534747,0,0,28.84275618
8,HSCA20,Blank Filter,Filter Blank,Blank Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,HSCA24,Blank Filter,Filter Blank,Blank Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HSCA25,Blank Filter,Filter Blank,Blank Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,HSCA28,Blank Filter,Filter Blank,Blank Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,HSCA32,Blank Filter,Filter Blank,Blank Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,HSCA33,Blank Filter,Filter Blank,Blank Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,HSCA39,Blank Filter,Filter Blank,Blank Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,HSCA14,Blank Filter,Filter Blank,Blank Filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,HMSP1904,Blank Reagent,Reagent Blank,Blank Reagent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,HMSP1730,Blank Reagent,Reagent Blank,Blank Reagent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,HMSP1903,Blank Reagent,Reagent Blank,Blank Reagent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,HMSP1258,Blank Reagent,Reagent Blank,Blank Reagent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,HMSP1576,Blank Reagent,Reagent Blank,Blank Reagent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HMSP1406,Blank Reagent,Reagent Blank,Blank Reagent,12559,3.025718608,0,0,0,0,0,0,11.32255753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.24022613,8.384425512,0,0,0,0,0,0,0,0,40.02707222
22,HMSP1117,Indoor air,Sample,Samples,11212,1.881912237,0.240813414,0.38351766,0,0.499464859,0.026757046,0.258651445,0.080271138,0,0.285408491,0.65108812,0.481626828,0.410274706,0,0,0.963253657,0,0,2.122725651,4.316803425,6.14520157,0,0,0,4.32572244,5.529789511,0,0,0,0,3.853014627,0,0,0,5.49411345,0.035676061,1.864074206,57.54548698,2.604352478
23,HMSP1118,Outdoor air,Sample,Samples,11575,0.371490281,0.060475162,0.319654428,0,0.285097192,0,0.112311015,0,0,0.38012959,0.656587473,0.431965443,0.129589633,0,0,0.172786177,0,0,1.831533477,4.44924406,5.788336933,0,0,0,4.933045356,5.079913607,9.036717063,0,0,0,3.006479482,0,0,0,5.036717063,0,1.866090713,53.8574514,2.194384452
24,HMSP1171,Indoor air,Sample,Samples,8835,1.097906055,0.271646859,0.656479909,0,0.362195812,0.215053763,0.090548953,0.169779287,0,0.916808149,0.690435767,2.625919638,0.418788908,0,0,4.368986984,0,0,2.569326542,3.497453311,5.817770232,0,0,0,1.528013582,2.761743067,0,0,0.011318619,0,4.142614601,0,0,0,3.022071307,0.147142049,38.27956989,20.7696661,5.568760616
25,HMSP1172,Outdoor air,Sample,Samples,7340,0.245231608,0.040871935,0.354223433,0,0.095367847,0,0.163487738,0,0,0.53133515,0.190735695,0.940054496,0.136239782,0,0,0.122615804,0,0,3.092643052,4.414168937,6.51226158,0,0,0,1.566757493,2.970027248,3.773841962,0,0,0,0.926430518,0,0,0,3.63760218,0,43.46049046,22.76566757,4.059945512
26,HMSP1173,Surface,Sample,Samples,8398,1.595618004,1.25029769,3.822338652,0,0.607287449,1.964753513,1.988568707,0.738271017,0.214336747,3.691355085,6.989759467,16.36103834,1.667063587,0,0,2.893546082,0,0,0,0.357227911,0.452488688,1.083591331,3.084067635,1.65515599,0.785901405,0.488211479,0.297689926,2.155275065,0.238151941,0.023815194,8.382948321,0,0,0,0.345320314,0,2.941176471,2.607763753,31.31698024
27,HMSP1181,Indoor air,Sample,Samples,6161,0.064924525,0.146080182,0.032462263,0,0.081155657,0.016231131,0.048693394,0.064924525,0,0.211004707,0.194773576,0.032462263,0.389547151,0,0,0.730400909,0,0,4.09024509,6.541145918,8.001947736,0,0,0,5.875669534,4.544716767,0,0,0,0,1.899042363,0,0,0,4.398636585,0.048693394,37.21798409,20.3213764,5.04788184
28,HMSP1182,Outdoor air,Sample,Samples,6019,0.249210832,0,0.099684333,0,0.033228111,0,0.033228111,0,0,0.049842166,0.149526499,0.066456222,0.132912444,0,0,0.116298388,0,0,4.037215484,5.765077255,8.655922911,0,0,0,5.366339924,3.53879382,4.103671706,0,0,0,1.545107161,0,0,0,4.219970095,0,36.88320319,20.33560392,4.618707428
29,HMSP1196,Indoor air,Sample,Samples,7622,0.223038573,0.039359748,0.091839412,0,0.170558908,0.19679874,0.026239832,0.013119916,0,0.13119916,0.091839412,0.052479664,0.524796641,0,0,0.813434794,0,0,3.621096825,6.336919444,8.278667017,0,0,0,2.742062451,3.293098924,0,0,0,0,1.075833115,0,0,0,3.975334558,0.144319076,48.08449226,14.91734453,5.156127
30,HMSP1197,Outdoor air,Sample,Samples,7793,0.025664057,0,0.012832029,0,0.038496086,0,0.051328115,0,0,0.038496086,0.038496086,0,0.038496086,0,0,0.025664057,0,0,3.785448479,5.838573078,7.981521879,0,0,0,3.785448479,4.093417169,3.708456307,0,0,0,0.295136661,0,0,0,3.900936738,0,47.46567432,15.80905941,3.066854878
31,HMSP1198,Surface,Sample,Samples,29038,0.891934706,0.148081824,0.340932571,0,0.723190302,1.353398994,0.637096219,0.520008265,0.086094084,10.69977271,1.708106619,1.832082099,3.426544528,0,0,1.949170053,0,0,0,0.1033129,0.158413114,0.172188167,0.251394724,0.151525587,0.313382464,0.151525587,0.04132516,0.075762794,0.037881397,0.013775053,2.052482953,0,0,0,0.08265032,0,0.571664715,0.278944831,71.22735726
32,HMSP1201,Indoor air,Sample,Samples,6293,1.589067218,0.238360083,0.301922771,0,0.397266804,0.063562689,0.14301605,0.111234705,0,0.429048149,0.524392182,0.190688066,0.460829493,0,0,0.778642937,0,0,4.544732242,5.974892738,7.659303989,0,0,0,2.240584777,5.40282854,0,0,0.095344033,0,8.247258859,0,0,0,4.830764341,0.206578738,8.930557763,40.93437152,5.704751313
33,HMSP1202,Outdoor air,Sample,Samples,6230,2.263242376,0.144462279,0.240770465,0,0.288924559,0,0.192616372,0,0,0.642054575,0.417335474,0.417335474,0.112359551,0,0,0.096308186,0,0,4.542536116,6.019261637,8.587479936,0,0,0,2.776886035,5.601926164,4.205457464,0,0,0,4.414125201,0,0,0,4.719101124,0,9.759229535,38.3788122,6.179775277
34,HMSP1203,Surface,Sample,Samples,7950,4,0.893081761,2.616352201,0,1.283018868,0.566037736,1.647798742,1.157232704,0.452830189,2.968553459,5.698113208,2.113207547,1.849056604,0,0,1.735849057,0,0,0,2.012578616,2.41509434,6.591194969,1.962264151,0.993710692,2.100628931,1.748427673,1.194968553,1.786163522,0.188679245,0.025157233,7.974842767,0,0,0,1.408805031,0,17.3081761,7.245283019,18.06289308
35,HMSP1211,Indoor air,Sample,Samples,21731,0.418756615,0.446366941,0.538401362,0,1.955731444,4.891629469,0.869725277,0.492384152,0,2.724218858,1.592195481,1.021582072,5.11251208,0,0,0.036813768,0,0,0.013805163,0.009203442,0.055220653,0,0,0,0,0.009203442,0,0,0.013805163,0,2.830058442,0,0,0,0.082830979,0.013805163,0.032212047,0.064424095,76.77511389
36,HMSP1212,Outdoor air,Sample,Samples,6144,0.48828125,0,0.830078125,0,0.065104167,0,0.081380208,0,0,0.244140625,0.1953125,0.423177083,0.048828125,0,0,0.406901042,0,0,5.013020833,6.412760417,8.186848958,0,0,0,3.206380208,5.6640625,4.541015625,0,0,0,2.571614583,0,0,0,6.331380208,0,20.47526042,31.02213542,3.792317703
37,HMSP1213,Surface,Sample,Samples,11332,3.106247794,0.635368867,5.03000353,0,1.041298976,2.462054359,1.006000706,0.997176138,0.44122838,3.688669255,0.88245676,6.556653724,0.467702083,0,0,6.86551359,0,0,0,2.012001412,3.282739146,7.08612778,0.608895164,0.176491352,2.135545358,1.720790681,1.385457113,1.164842923,0,0.008824568,13.68690434,0,0,0,1.738439816,0,7.08612778,8.745146488,15.98129192
38,HMSP1216,Indoor air,Sample,Samples,5313,0.301148127,0.056465274,0.112930548,0,0.319969885,0.075287032,0.225861095,0.112930548,0,0.18821758,0.225861095,0.301148127,0.301148127,0,0,1.581027668,0,0,11.61302466,8.149821193,12.76115189,0,0,0,3.519668737,6.399397704,0,0,0,0,1.693958216,0,0,0,6.192358366,0.112930548,3.143233578,36.72124976,5.891210242
39,HMSP1217,Outdoor air,Sample,Samples,5502,0.327153762,0.018175209,0.527081061,0,0.581606688,0,0.127226463,0,0,0.145401672,0.381679389,0.54525627,0.072700836,0,0,0.145401672,0,0,13.59505634,6.070519811,9.796437659,0,0,0,3.362413668,7.124681934,4.671028717,0,0,0,1.254089422,0,0,0,6.434023991,0,3.416939295,35.8778626,5.525263541
40,HMSP1226,Indoor air,Sample,Samples,12285,12.38095238,3.036223036,1.61986162,0,2.857142857,0.309320309,0.659340659,0.545380545,0,3.597883598,1.164021164,2.735042735,1.611721612,0,0,2.979242979,0,0,1.261701262,2.409442409,2.873422873,0,0,0,0.862840863,1.855921856,0,0,0.081400081,0,19.47903948,0,0,0,2.376882377,0.016280016,13.29263329,11.76231176,10.23199024
41,HMSP1227,Outdoor air,Sample,Samples,8830,1.913929785,0.566251416,1.970554926,0,0.498301246,0,0.181200453,0,0,5.254813137,0.520951302,1.336353341,0.06795017,0,0,0.192525481,0,0,2.208380521,3.82785957,5.889014723,0,0,0,1.596828992,4.394110985,5.141562854,0,0,0,6.285390713,0,0,0,4.054360136,0,21.92525481,25.26613817,6.908267269
42,HMSP1228,Surface,Sample,Samples,7029,9.987195903,3.997723716,2.845354958,0,2.034428795,0.483710343,3.115663679,1.223502632,0.569070992,4.993597951,3.158344003,4.296485987,6.11751316,0,0,2.589273012,0,0,0,0.796699388,1.152368758,2.717313985,1.991748471,0.967420686,0.526390667,0.981647461,0.597524541,0.924740361,0.483710343,0.02845355,11.26760563,0,0,0,0.768245839,0,2.745767534,4.310712761,24.32778489
43,HMSP1276,Indoor air,Sample,Samples,6392,0.015644556,0.046933667,0.078222778,0,0,0.015644556,0,0.015644556,0,0.10951189,0.172090113,0,0.187734668,0,0,0.250312891,0,0,4.646433041,6.476846058,9.668335419,0,0,0,2.518773467,4.114518148,0,0,0,0,0.21902378,0,0,0,5.663329161,0.093867334,22.43429287,39.53379224,3.739048807
44,HMSP1277,Outdoor air,Sample,Samples,7085,0.028228652,0,0.014114326,0,0,0,0.028228652,0,0,0.028228652,0.042342978,0,0.056457304,0,0,0.042342978,0,0,3.613267466,7.508821454,8.299223712,0,0,0,2.328863797,3.782639379,4.022582922,0,0,0,0.169371912,0,0,0,4.827099506,0,21.45377558,39.63302752,4.12138321
45,HMSP1278,Surface,Sample,Samples,4062,0.344657804,0.320039389,0.738552437,0,0.516986706,0.886262925,0.541605121,0.393894633,0.049236829,1.72328902,1.526341704,0.492368291,0.812407681,0,0,5.342195963,0,0,0,2.978828163,2.978828163,9.182668636,3.200393895,1.797144264,1.083210241,2.683407189,1.747907435,2.954209749,0.024618415,0,4.135893648,0,0,0,1.870999508,0,4.406696209,22.82127031,24.44608567
46,HMSP1346,Indoor air,Sample,Samples,7298,1.000274048,0.219238147,0.09591669,0,0.712523979,0.082214305,0.150726226,0.054809537,0,8.276240066,0.548095369,1.767607564,0.644012058,0,0,1.027678816,0,0,4.042203343,7.317073171,10.82488353,0,0,0,2.260893395,4.919155933,0,0,0.054809537,0,3.411893669,0,0,0,6.001644286,0.068511921,2.671964922,34.11893669,9.728692798
47,HMSP1347,Outdoor air,Sample,Samples,6858,0,0,0.058326043,0,0.014581511,0,0.058326043,0,0,0.043744532,0.189559638,0.043744532,0.058326043,0,0,0.014581511,0,0,4.841061534,7.757363663,11.76727909,0,0,0,2.828813065,7.407407407,8.82181394,0,0,0,0.131233596,0,0,0,7.436570429,0,3.076698746,41.81977253,3.630796147
48,HMSP1348,Surface,Sample,Samples,9127,0.350608086,0.175304043,0.065739016,0,0.142434535,0.032869508,0.306782075,0.076695519,0.175304043,4.174427523,0.175304043,1.051824258,0.273912567,0,0,3.254081297,0,0,0,0.514955626,0.712172674,1.281910814,0.219130054,0.087652021,0.350608086,0.460173113,0.241043059,0.273912567,0,0,3.703297907,0,0,0,0.295825572,0,0.788868193,2.169387531,78.64577627
49,HMSP1368,Indoor air,Sample,Samples,8281,1.557782876,1.026446081,0.941915228,0,0.591715976,0.410578433,0.700398503,0.48303345,0,2.958579882,0.57964014,1.388721169,0.338123415,0,0,1.316266151,0,0,2.294408888,5.096002898,7.680231856,0,0,0,9.105180534,6.677937447,0,0,0.012075836,0,5.965463108,0,0,0,4.794106992,0.072455018,2.60838063,35.58748943,7.813066059
50,HMSP1369,Outdoor air,Sample,Samples,7514,0.625499068,0.093159436,0.439180197,0,0.292786798,0,0.439180197,0,0,0.665424541,0.612190578,0.399254725,0.093159436,0,0,0.15970189,0,0,2.302368911,5.775885015,8.025019963,0,0,0,8.876763375,7.359595422,7.958477509,0,0,0,1.62363588,0,0,0,6.108597285,0,3.180729305,40.75059888,4.218791589
